user_id	country	age	gender	playcount	registered_unixtime
48424834		-1	n	615	1331098976
48424912	US	38	f	1520	1331099497
48424969		-1	n	38	1331099837
48425002		-1	n	474	1331100064
48425004		-1	n	1321	1331100072
48425093		-1	n	1303	1331100680
48425132	RU	25	f	1958	1331100902
48425182		-1	n	1607	1331101275
48425364		-1	n	1657	1331102421
48425555		-1	n	6312	1331103704
48425790		-1	n	1765	1331105455
48425816	DE	24	m	1514	1331105639
48425917		-1	n	2186	1331106376
48425921		-1	m	1073	1331106420
48425956		-1	n	517	1331106702
48425997		-1	n	426	1331106978
48426052	ID	20	n	12641	1331107367
48426142		-1	n	2591	1331108036
48426201	RU	19	m	3235	1331108497
48426335		-1	n	16112	1331109526
48426340		-1	n	1110	1331109547
48426349		-1	n	190	1331109607
48426378		-1	n	1636	1331109795
48426567	US	-1	m	1692	1331111281
48426766	PL	19	m	3721	1331112526
48426817		-1	n	714	1331112865
48426844		-1	n	935	1331113001
48426866		-1	n	1516	1331113124
48426944		-1	n	3096	1331113663
48427000		-1	n	1124	1331114101
48427052	UK	-1	m	753	1331114439
48427057		-1	n	1208	1331114462
48427094		-1	n	891	1331114677
48427121		-1	n	807	1331114881
48427205		-1	n	3049	1331115594
48427358		-1	n	1477	1331116760
48427374		-1	n	919	1331116867
48427394		-1	n	375	1331117030
48427453		-1	n	1364	1331117450
48427465		-1	n	1385	1331117522
48427552		24	f	17496	1331118092
48427615		-1	n	1461	1331118529
48427651	NL	16	n	647	1331118778
48427857	UK	50	n	289	1331120057
48427925		-1	n	2393	1331120469
48427939	AU	29	m	1281	1331120568
48428178	PL	22	m	226	1331121889
48428301	ES	29	m	123	1331122623
48428353		-1	n	454	1331122877
48428525		-1	n	364	1331123876
48428549		-1	n	947	1331123962
48428573		-1	n	818	1331124059
48428635		-1	n	173	1331124396
48428716	DK	48	m	147	1331124823
48428719		-1	n	540	1331124838
48428758	DE	-1	m	462	1331125022
48428847		-1	n	717	1331125502
48428873		-1	n	1395	1331125645
48428991		-1	n	1177	1331126219
48429024		-1	n	497	1331126344
48429053		-1	n	1944	1331126512
48429093	DE	17	n	1604	1331126694
48429126		-1	n	1228	1331126852
48429266		-1	n	15165	1331127542
48429339		-1	n	227	1331127877
48429368		-1	n	1612	1331128025
48429483		-1	n	242	1331128574
48429509	PL	20	f	717	1331128654
48429516		-1	n	1683	1331128699
48429715		29	m	2760	1331129616
48429716		-1	n	206	1331129626
48429875		-1	n	1639	1331130411
48429918	BY	21	f	496	1331130574
48429920		-1	n	1681	1331130581
48429939		-1	n	763	1331130708
48430180	FR	21	m	1503	1331131721
48430277		-1	n	660	1331132107
48430312		-1	n	263	1331132213
48430451		-1	n	420	1331132672
48430608	US	26	m	1207	1331133254
48430641		-1	n	485	1331133368
48430711	US	24	m	1270	1331133641
48430866	DE	-1	f	1183	1331134229
48430885		-1	n	1182	1331134304
48430895	US	22	f	1365	1331134347
48430949		-1	n	56	1331134555
48430951		-1	n	361	1331134556
48430967		-1	n	549	1331134619
48430969		36	m	744	1331134624
48431009		-1	n	1638	1331134713
48431039		-1	n	88	1331134816
48431131		-1	n	917	1331135190
48431161		-1	n	53270	1331135332
48431343	DE	19	m	1811	1331135961
48431367	DE	22	m	1287	1331136041
48431459		-1	n	394	1331136416
48431488		-1	n	345	1331136514
48431526		-1	n	215	1331136662
48431544		-1	n	228	1331136740
48431693	US	38	m	1514	1331137449
48431723		-1	n	1715	1331137563
48431795		-1	n	32	1331137833
48431830		-1	n	1662	1331138003
48431848	ES	14	f	262	1331138068
48431864	BY	-1	n	1295	1331138140
48431932		-1	n	1118	1331138472
48432099		-1	n	1716	1331139092
48432106	UK	18	f	267	1331139121
48432274		-1	n	328	1331139684
48432278	US	23	m	41424	1331139697
48432291	SI	18	f	1458	1331139727
48432314		-1	n	1332	1331139817
48432336		-1	n	578	1331139902
48432376		-1	n	228	1331140046
48432399		-1	n	331	1331140116
48432599		-1	n	402	1331140915
48432645		-1	n	503	1331141123
48432657		-1	n	770	1331141160
48432726		-1	n	738	1331141381
48432806	US	28	m	1897	1331141669
48432840	US	24	m	31357	1331141805
48432997		-1	n	63	1331142382
48433126		-1	n	200	1331142823
48433201		-1	n	238	1331143057
48433230	US	37	m	1079	1331143147
48433237		-1	n	519	1331143174
48433277		-1	n	1340	1331143316
48433319		-1	n	4674	1331143482
48433340		-1	n	1940	1331143549
48433369		-1	n	1201	1331143663
48433378	DE	-1	m	750	1331143698
48433379		-1	n	617	1331143719
48433422		-1	n	1856	1331143857
48433443		-1	n	523	1331143950
48433505		-1	n	858	1331144184
48433529		-1	n	1322	1331144277
48433589	UK	22	m	1260	1331144482
48433677		-1	n	1160	1331144738
48433758		-1	n	941	1331145039
48433840	MX	17	m	1333	1331145315
48433849	UK	18	m	533	1331145350
48433863	BR	-1	f	190	1331145390
48433949		-1	n	1195	1331145725
48434055	UZ	21	m	1484	1331146119
48434091		-1	n	1688	1331146282
48434100		-1	n	216	1331146329
48434166		-1	n	1058	1331146633
48434167		-1	n	218	1331146634
48434191		-1	n	681	1331146713
48434194		-1	n	179	1331146725
48434329		-1	n	1314	1331147175
48434339		-1	n	281	1331147229
48434491	UA	31	f	294	1331147885
48434599		-1	n	1552	1331148353
48434702		-1	n	407	1331148737
48434762		-1	n	940	1331148951
48434786	RU	18	m	388	1331149049
48434809		-1	n	382	1331149106
48434816		-1	n	652	1331149123
48434992		-1	n	734	1331149741
48435100		-1	n	541	1331150152
48435209		-1	n	1312	1331150587
48435245		-1	n	407	1331150705
48435257		-1	n	934	1331150739
48435358		-1	n	557	1331151150
48435371		-1	n	1931	1331151222
48435476		-1	n	251	1331151603
48435541		-1	n	1182	1331151825
48435569		-1	n	788	1331151912
48435570		-1	n	1047	1331151913
48435589		-1	n	499	1331151979
48435591	US	57	f	1150	1331151989
48435631		-1	n	4214	1331152124
48435644		-1	n	1329	1331152160
48435744		-1	n	709	1331152612
48435804		-1	n	637	1331152768
48435929		-1	n	1798	1331153154
48435932		-1	n	587	1331153169
48436034	US	39	m	609	1331153582
48436203	BR	17	f	5039	1331154236
48436278		-1	n	701	1331154535
48436326		-1	n	1416	1331154749
48436348	RO	24	f	6113	1331154825
48436406		-1	n	191	1331155030
48436431		-1	n	662	1331155101
48436432		-1	n	425	1331155101
48436491		-1	n	265	1331155276
48436561		-1	n	1411	1331155584
48436671		-1	n	1733	1331156000
48436743		-1	n	2508	1331156293
48436750		-1	n	87	1331156315
48436762		-1	n	194	1331156386
48436826		-1	n	680	1331156693
48436882		-1	n	92	1331156951
48436929		-1	n	717	1331157159
48437096	US	19	f	658	1331157850
48437113	US	52	m	1683	1331157910
48437240		-1	n	1079	1331158429
48437373		-1	n	389	1331158930
48437399		28	m	1971	1331159065
48437426		-1	n	1432	1331159177
48437488		-1	n	1493	1331159467
48437661		-1	n	958	1331160253
48437671		-1	n	990	1331160278
48437916		-1	n	314	1331161279
48437980		-1	n	198	1331161537
48438029		-1	n	2234	1331161754
48438036	US	38	m	380	1331161781
48438059		-1	n	406	1331161888
48438061		-1	n	1350	1331161899
48438159		-1	n	1586	1331162269
48438249		-1	n	361	1331162692
48438286	US	-1	f	1042	1331162911
48438291		-1	n	556	1331162942
48438417		-1	n	867	1331163498
48438491	US	24	f	747	1331163816
48438553		-1	n	452	1331164177
48438570		-1	n	757	1331164271
48438586		-1	n	464	1331164374
48438629		-1	n	2157	1331164566
48438719		-1	n	719	1331164948
48438754		-1	n	158	1331165090
48438764		-1	n	893	1331165132
48438870		-1	n	559	1331165636
48438929		-1	n	1987	1331165894
48438971	US	22	m	3617	1331166066
48439198		-1	n	1946	1331167141
48439250		25	m	699	1331167382
48439289		-1	n	315	1331167537
48439312		-1	n	2459	1331167650
48439367		-1	n	1064	1331167905
48439527		-1	n	471	1331168711
48439553		-1	n	709	1331168852
48439740		-1	n	627	1331169695
48439779		-1	n	3017	1331169837
48439800		-1	n	440	1331169928
48439949		-1	n	1573	1331170705
48440058		-1	n	159	1331171153
48440104		-1	n	324	1331171374
48440169		-1	n	804	1331171684
48440188		-1	n	1037	1331171769
48440644		-1	n	187	1331173861
48440659	UK	-1	m	1299	1331173905
48440773		-1	n	533	1331174409
48440916	IS	21	m	7705	1331175097
48441138		-1	n	1080	1331176177
48441189		-1	n	342	1331176399
48441296		-1	n	1650	1331176932
48441556		-1	n	376	1331178266
48441571		-1	n	181	1331178313
48441575		-1	n	233	1331178334
48441695		-1	n	385	1331178918
48441778		-1	n	4627	1331179294
48442061		-1	n	679	1331180723
48442064		-1	n	809	1331180743
48442149		-1	n	685	1331181133
48442327		-1	n	793	1331182153
48442367		-1	n	794	1331182389
48442685		-1	n	694	1331184192
48442730	RU	0	n	623	1331184446
48442749	FR	17	f	590	1331184537
48442789		-1	n	626	1331184735
48442812		-1	n	451	1331184866
48442925	US	49	n	3429	1331185580
48442979		-1	n	531	1331185931
48442990		-1	n	1302	1331186002
48443083	US	21	f	462	1331186605
48443145		-1	n	1629	1331186945
48443203		-1	n	530	1331187271
48443404		-1	n	1041	1331188533
48443741		-1	n	301	1331190801
48443749		-1	n	1155	1331190859
48443953		-1	n	1133	1331192066
48443962		-1	n	1320	1331192155
48443973		-1	n	603	1331192204
48444024		-1	n	381	1331192490
48444131		-1	n	91	1331193164
48444156		-1	n	549	1331193365
48444172		-1	n	994	1331193491
48444235	US	-1	f	1330	1331193900
48444432		-1	n	1218	1331195188
48444510		-1	n	5384	1331195717
48444667		-1	n	353	1331196744
48444669		-1	n	1956	1331196749
48444776		-1	n	403	1331197460
48444797		-1	n	324	1331197604
48444836		-1	n	241	1331197799
48444856		-1	n	1604	1331197931
48445009		-1	n	341	1331198884
48445034		-1	n	1225	1331199076
48445117		-1	n	1182	1331199570
48445126		-1	n	239	1331199615
48445153		-1	n	226	1331199835
48445221		-1	n	1464	1331200347
48445381		-1	n	593	1331201318
48445499		-1	n	50	1331202090
48445590		-1	n	1822	1331202583
48445766		-1	n	1463	1331203702
48446036		-1	n	525	1331205424
48446051		-1	n	641	1331205512
48446080	DE	-1	n	851	1331205712
48446126	FR	-1	n	15743	1331206008
48446189		-1	n	694	1331206384
48446191	RU	19	m	1557	1331206400
48446241		-1	n	705	1331206742
48446252		-1	n	1572	1331206794
48446347		-1	n	441	1331207372
48446496	IN	24	m	1136	1331208256
48446614		-1	n	811	1331208856
48446720		-1	n	342	1331209441
48446798	UK	27	f	554	1331209881
48446844	SE	15	f	703	1331210131
48446943	RU	20	m	464	1331210628
48447022		-1	n	1306	1331211071
48447105		-1	n	128	1331211466
48447234		-1	n	965	1331212091
48447363		-1	n	1078	1331212783
48447423	DE	-1	f	161	1331213063
48447615		-1	n	1811	1331213855
48447628		-1	n	1243	1331213916
48447685	UK	-1	m	154	1331214112
48447749		-1	n	1420	1331214438
48447772		-1	n	1804	1331214527
48447797		-1	n	1273	1331214630
48447863		-1	n	194	1331214936
48448018		-1	n	1587	1331215631
48448021		-1	n	958	1331215648
48448028		-1	n	2045	1331215664
48448082		-1	n	538	1331215861
48448140	GN	2	m	6061	1331216142
48448154		-1	n	1312	1331216198
48448171		-1	n	1556	1331216262
48448277		-1	n	1117	1331216713
48448294		-1	n	349	1331216783
48448436		-1	n	484	1331217381
48448509	UY	31	m	358	1331217681
48448629		-1	n	1095	1331218180
48448738		-1	n	226	1331218593
48448802		-1	n	775	1331218832
48448822		-1	n	1143	1331218917
48448993	US	22	f	864	1331219580
48449109	US	20	m	23396	1331220051
48449164		-1	n	877	1331220287
48449259		-1	n	677	1331220720
48449265		-1	n	675	1331220748
48449280		-1	n	1809	1331220780
48449385		-1	n	91	1331221240
48449504		-1	n	1071	1331221705
48449533		-1	n	1888	1331221845
48449557		-1	n	5650	1331221949
48449595		-1	n	1569	1331222094
48449720		-1	n	2034	1331222627
48449774		-1	n	323	1331222852
48449804		-1	n	326	1331222992
48449916		-1	n	264	1331223425
48449943		-1	n	1341	1331223493
48449993		-1	n	255	1331223658
48449999		-1	n	346	1331223674
48450029		-1	n	1636	1331223791
48450034		-1	n	666	1331223805
48450080		-1	n	189	1331223979
48450123	UK	102	f	1324	1331224100
48450251		-1	n	134	1331224529
48450253	LV	-1	m	655	1331224530
48450312		-1	n	517	1331224724
48450352		-1	n	305	1331224881
48450450		-1	n	1631	1331225278
48450673		-1	n	196	1331226077
48450865		-1	n	454	1331226787
48450888		-1	n	1947	1331226852
48450982		-1	n	1607	1331227181
48451010		-1	n	715	1331227247
48451119		-1	n	814	1331227674
48451173		-1	n	5565	1331227884
48451239	US	35	m	1999	1331228106
48451324		-1	n	1936	1331228470
48451360		-1	n	1066	1331228565
48451402		-1	n	607	1331228739
48451421		-1	n	231	1331228803
48451468		-1	n	258	1331228930
48451481		-1	n	1185	1331229017
48451523		-1	n	431	1331229203
48451569	BR	21	m	1077	1331229375
48451661		-1	n	1240	1331229754
48451681	TR	26	m	740	1331229830
48451686		-1	n	1820	1331229862
48451694		-1	n	204	1331229904
48451759		-1	n	1696	1331230143
48451818		-1	n	732	1331230340
48451908		-1	n	1647	1331230655
48452013		-1	n	1468	1331231043
48452054		-1	n	107	1331231184
48452137		-1	n	1713	1331231526
48452275		-1	n	973	1331232000
48452332	IR	19	m	702	1331232208
48452412		-1	n	534	1331232495
48452718	US	47	f	1224	1331233519
48452737	DE	33	m	15729	1331233587
48452834		-1	n	655	1331233943
48452868		-1	n	1069	1331234066
48452879		28	m	298	1331234090
48452896		-1	n	457	1331234144
48453011	US	32	m	865	1331234570
48453028	DE	25	m	1460	1331234596
48453051		-1	n	81	1331234683
48453064		-1	n	509	1331234739
48453114		-1	n	751	1331234904
48453186		-1	n	506	1331235177
48453257		-1	n	7372	1331235409
48453355		-1	n	1004	1331235861
48453509		-1	n	1508	1331236515
48453568		-1	n	378	1331236744
48453676		-1	n	924	1331237157
48453715	NL	-1	m	1182	1331237326
48453755		-1	n	294	1331237512
48453786		-1	n	1703	1331237610
48453798	US	33	f	1838	1331237674
48453849		-1	n	233	1331237890
48453874		-1	n	262	1331237967
48453938		17	f	3841	1331238193
48453972		-1	n	289	1331238322
48454025	NO	-1	m	168	1331238532
48454115		-1	n	3583	1331238905
48454168	FR	17	m	5870	1331239083
48454192		-1	n	628	1331239163
48454201		-1	n	430	1331239191
48454237	SE	-1	m	828	1331239353
48454309	CA	20	f	11782	1331239593
48454430		-1	n	961	1331239994
48454476		-1	n	1698	1331240176
48454576		-1	n	275	1331240494
48454577		-1	n	234	1331240501
48454665		-1	n	1148	1331240865
48454758		-1	n	647	1331241200
48454868		-1	n	447	1331241629
48454874		-1	n	519	1331241641
48455006	FR	32	m	1247	1331242039
48455030		-1	n	811	1331242112
48455062		-1	n	249	1331242218
48455083		-1	n	329	1331242311
48455102		-1	n	55	1331242378
48455125	MX	33	m	213	1331242484
48455176		-1	n	1418	1331242679
48455254		-1	n	374	1331242965
48455301		-1	n	1366	1331243118
48455418		-1	n	910	1331243548
48455470		-1	n	525	1331243722
48455473		-1	n	1961	1331243739
48455486	NO	18	f	899	1331243808
48455579		-1	n	712	1331244201
48455614		-1	n	771	1331244306
48455633		-1	n	2618	1331244387
48455676		-1	n	1616	1331244510
48455680		-1	n	485	1331244516
48455765		-1	n	1762	1331244792
48455851		-1	n	133	1331245098
48455856		-1	n	1876	1331245108
48455887		-1	n	157	1331245231
48455945	UK	20	f	407	1331245461
48455979	ES	22	m	6927	1331245568
48456088		-1	n	1349	1331245947
48456128		-1	n	1275	1331246088
48456424		-1	n	309	1331247146
48456537	US	-1	m	789	1331247582
48456542		-1	n	1580	1331247593
48456562		-1	n	1886	1331247654
48456645		-1	n	1518	1331247968
48456679	FR	57	m	1788	1331248108
48456737		-1	n	718	1331248337
48456798	PL	24	n	1452	1331248570
48456843		-1	n	534	1331248792
48456997	BE	28	m	152	1331249389
48457175		-1	n	1741	1331250127
48457428		-1	n	1136	1331251177
48457630		-1	n	3525	1331252040
48457711		-1	n	1183	1331252316
48458364	UK	20	m	8078	1331255396
48458436	US	42	m	229	1331255789
48458518		-1	n	399	1331256138
48458528		-1	n	1885	1331256161
48458537		-1	n	538	1331256209
48458917		-1	n	1753	1331257867
48458929		-1	n	517	1331257930
48458936		-1	n	459	1331257965
48459064	US	21	f	416	1331258531
48459076		-1	n	751	1331258562
48459089		-1	n	650	1331258595
48459128		-1	n	26501	1331258811
48459142		-1	n	644	1331258876
48459215		-1	n	439	1331259236
48459356		-1	n	699	1331260013
48459392		-1	n	696	1331260176
48459932		-1	n	83	1331262479
48460051		-1	n	1268	1331263069
48460095		-1	n	797	1331263265
48460202		-1	n	352	1331263714
48460319		-1	n	853	1331264244
48460445		-1	n	1508	1331264825
48460541		-1	n	595	1331265306
48460635		-1	n	4240	1331265777
48460653		-1	n	888	1331265855
48460829		-1	n	10326	1331266750
48460928	US	56	m	120	1331267382
48460933		-1	n	585	1331267428
48460945		-1	n	1700	1331267484
48460949	US	18	m	7624	1331267495
48460987		-1	n	451	1331267728
48461117	PE	-1	m	1835	1331268451
48461426		-1	n	471	1331270255
48461722		-1	n	315	1331272111
48461813		-1	n	18106	1331272600
48461938		-1	n	228	1331273450
48461977	US	23	m	319	1331273698
48462065		-1	n	656	1331274160
48462104		-1	n	39	1331274395
48462126		-1	n	849	1331274544
48462394		-1	n	1326	1331276337
48462505		-1	n	1873	1331277087
48462574	RU	-1	m	365	1331277654
48462609	LV	21	m	871	1331277899
48462728		-1	n	1224	1331278573
48462838		-1	n	1608	1331279334
48463113		-1	n	5520	1331281108
48463118		-1	n	865	1331281125
48463228	BY	22	m	1107	1331281724
48463242		-1	n	410	1331281793
48463269		-1	n	547	1331281950
48463387		-1	n	1743	1331282617
48463572		-1	n	2050	1331283720
48463646		-1	n	541	1331284156
48463741		-1	n	601	1331284679
48463794		-1	n	3270	1331284932
48463824		-1	n	443	1331285128
48463904	ID	25	m	12332	1331285547
48464020		-1	n	1794	1331286238
48464059	NO	20	f	1986	1331286472
48464246		-1	n	831	1331287667
48464264		-1	n	699	1331287780
48464275	RS	24	f	634	1331287814
48464295		-1	n	597	1331287982
48464320		-1	n	1744	1331288090
48464581		-1	n	442	1331289678
48464641		-1	n	480	1331290167
48464649		-1	n	1120	1331290199
48464774		-1	n	943	1331290969
48464850		-1	n	155	1331291516
48464886		-1	n	324	1331291716
48464950		-1	n	1372	1331292166
48465084		-1	n	1391	1331292919
48465154	ES	42	m	1834	1331293272
48465336		-1	n	604	1331294334
48465531		-1	n	166	1331295396
48465610		-1	n	162	1331295716
48465611	BE	-1	m	620	1331295720
48465748		-1	n	199	1331296390
48465800	CA	15	f	238	1331296640
48465910		-1	n	1602	1331297197
48465913	US	-1	f	670	1331297207
48465963	PT	23	f	898	1331297464
48466137		-1	n	288	1331298380
48466174		-1	n	958	1331298509
48466282		-1	n	145	1331298976
48466348		-1	f	1560	1331299221
48466394		-1	n	234	1331299436
48466494		-1	n	1246	1331299947
48466537	FI	17	m	402	1331300142
48466589		-1	n	309	1331300360
48466764		-1	n	1278	1331301166
48466941	ID	21	m	13306	1331302073
48466994	DK	42	m	1386	1331302290
48467040		-1	n	621	1331302470
48467169		-1	n	254	1331302967
48467261	SE	38	m	171	1331303420
48467324	IN	37	n	839	1331303680
48467429		-1	n	1188	1331304138
48467430		-1	n	457	1331304139
48467432		-1	n	1023	1331304149
48467460		18	n	5245	1331304260
48467476		-1	n	1273	1331304311
48467489		-1	n	1642	1331304364
48467499		-1	n	657	1331304406
48467509	PL	15	m	1265	1331304452
48467634	CH	25	m	12593	1331304948
48467714		-1	n	1622	1331305313
48467830		-1	n	1052	1331305736
48468025		-1	n	754	1331306509
48468105		-1	n	406	1331306807
48468169		-1	n	402	1331307066
48468275		-1	n	1351	1331307491
48468286	BR	-1	f	4385	1331307535
48468362		-1	n	1084	1331307858
48468487		-1	n	1986	1331308342
48468522	US	-1	n	1073	1331308434
48468671	CA	-1	f	356	1331308946
48468819		-1	n	1046	1331309508
48468956		18	f	837	1331309949
48468967		-1	n	1074	1331309973
48469001	HU	19	m	533	1331310108
48469043	MX	23	m	1125	1331310265
48469161		-1	n	864	1331310688
48469280		-1	n	962	1331311065
48469509		-1	n	1383	1331311966
48469653		-1	n	994	1331312481
48469693	US	-1	f	3768	1331312640
48469745		-1	n	1313	1331312842
48469770		-1	n	1036	1331312918
48469800		-1	n	264	1331313024
48469806		-1	n	1421	1331313045
48469854		-1	n	655	1331313236
48469891		-1	n	1994	1331313389
48469915		-1	n	247	1331313474
48470020		-1	n	535	1331313862
48470067		-1	n	1758	1331313977
48470251	US	18	f	386	1331314805
48470276		-1	n	238	1331314903
48470310		-1	n	1375	1331315038
48470493		-1	n	1185	1331315729
48470602		-1	n	833	1331316131
48470662		-1	n	1704	1331316311
48470686	NL	-1	f	289	1331316407
48470823		-1	n	1500	1331316883
48470883		-1	n	296	1331317049
48470914		-1	m	656	1331317150
48470984		-1	n	30	1331317427
48471105		-1	n	993	1331317872
48471241		-1	n	600	1331318381
48471256		-1	n	222	1331318441
48471294		-1	n	170	1331318545
48471576	IT	17	f	1971	1331319592
48471654		19	m	914	1331319846
48471658		-1	n	449	1331319875
48471660		-1	n	169	1331319884
48471735		-1	n	1060	1331320083
48471754		-1	n	33	1331320201
48471902	MX	18	f	184	1331320765
48471977	UA	22	m	718	1331321015
48472066		-1	n	1168	1331321341
48472396		-1	n	354	1331322486
48472468		-1	n	3213	1331322765
48472513		-1	n	1748	1331322920
48472519		-1	n	5216	1331322938
48472542		-1	n	898	1331322996
48472582		-1	n	1570	1331323181
48472628		-1	n	270	1331323348
48472640		-1	n	740	1331323386
48472660	SE	35	f	927	1331323465
48472730		-1	n	320	1331323716
48472761		-1	n	3396	1331323835
48472859		-1	n	463	1331324241
48472873		-1	m	1174	1331324273
48472945		-1	n	1163	1331324559
48472986		-1	n	805	1331324722
48473066		-1	n	323	1331325013
48473086		-1	n	398	1331325090
48473117		-1	n	1184	1331325233
48473153	UK	42	m	579	1331325344
48473160		-1	n	187	1331325375
48473210		-1	n	722	1331325576
48473302		-1	n	738	1331325923
48473328		-1	n	260	1331326014
48473556		-1	n	1174	1331326858
48473611		-1	n	9039	1331327068
48473626		-1	n	788	1331327122
48473718	UA	15	f	837	1331327473
48473748		-1	n	95	1331327563
48473840	AT	19	f	1085	1331327931
48473861	DE	-1	n	256	1331328011
48473906		-1	n	303	1331328194
48473996		-1	n	498	1331328531
48474006	US	47	m	818	1331328549
48474220		-1	n	227	1331329314
48474267		-1	n	1456	1331329511
48474340		-1	n	720	1331329782
48474359		-1	m	489	1331329834
48474410		-1	n	1458	1331330047
48474517	US	-1	m	561	1331330502
48474558		-1	n	686	1331330650
48474731		-1	n	222	1331331320
48474788	ID	23	m	15157	1331331522
48474830		-1	n	823	1331331680
48475000		-1	n	272	1331332269
48475035		-1	n	7581	1331332414
48475056		-1	n	1419	1331332487
48475077		-1	n	888	1331332589
48475139		-1	n	362	1331332837
48475146		-1	n	2432	1331332885
48475213		-1	n	408	1331333153
48475252		-1	n	302	1331333324
48475318		-1	n	1160	1331333526
48475382		-1	n	420	1331333716
48475866		-1	n	1290	1331335571
48475874		17	f	1509	1331335602
48475900		-1	n	140	1331335690
48475912		-1	n	39	1331335747
48476061		-1	n	6303	1331336344
48476096		-1	n	679	1331336476
48476197	UK	21	m	1513	1331336953
48476393		-1	n	1217	1331337636
48476441		-1	n	413	1331337838
48476653		-1	n	640	1331338781
48476693		-1	n	186	1331338940
48477274		-1	n	455	1331341394
48477324	US	19	m	3447	1331341619
48477417		-1	n	1674	1331342014
48477448		-1	n	904	1331342125
48477701	BR	22	f	4334	1331343082
48477832		-1	n	2772	1331343640
48478141		-1	n	609	1331344922
48478495	US	51	m	3641	1331346471
48478542		-1	n	838	1331346634
48478893	US	19	m	790	1331348076
48478984		-1	n	1327	1331348439
48479069		-1	n	130	1331348782
48479176		-1	n	7638	1331349213
48479391		-1	n	610	1331350074
48479495	BR	-1	m	1133	1331350547
48479542		-1	n	124	1331350752
48479556	AU	22	m	13380	1331350792
48479606		-1	n	610	1331351003
48479677		-1	n	12946	1331351275
48479758	JP	42	f	921	1331351724
48479809	US	-1	m	378	1331351953
48479965		-1	n	258	1331352681
48479985		-1	n	267	1331352780
48480221		-1	n	954	1331353873
48480684		-1	n	467	1331356231
48480715		-1	n	244	1331356444
48480732		-1	n	562	1331356524
48480742		-1	n	923	1331356580
48481113		-1	n	610	1331358337
48481175		-1	n	1767	1331358602
48481388		-1	n	421	1331359710
48481419		-1	n	528	1331359892
48481494		-1	n	1305	1331360233
48482012		-1	f	1233	1331362790
48482044		-1	n	801	1331362940
48482070	US	-1	m	4368	1331363081
48482147		-1	n	1302	1331363494
48482366		-1	n	1229	1331364647
48482426	US	22	m	1522	1331364960
48482453		-1	n	124	1331365085
48482662		-1	n	331	1331366053
48482749	SE	46	f	1569	1331366488
48483000		-1	n	347	1331367735
48483162		-1	n	1366	1331368642
48483192		-1	n	1408	1331368784
48483195		-1	n	956	1331368807
48483235		-1	n	4196	1331369059
48483290	CZ	21	m	3430	1331369333
48483295		-1	n	1046	1331369359
48483303		-1	n	947	1331369392
48483386	IN	12	f	184	1331369777
48483570		-1	n	1675	1331370723
48483571		-1	n	1973	1331370726
48483599		-1	n	109	1331370855
48483606		-1	n	960	1331370892
48483685		-1	n	269	1331371220
48483753		-1	n	1409	1331371510
48483861		-1	n	622	1331372009
48484157		-1	n	1793	1331373304
48484162		-1	m	1099	1331373327
48484194		-1	n	522	1331373517
48484324	DE	29	m	1315	1331374099
48484334		-1	n	2607	1331374146
48484422		-1	n	373	1331374560
48484431		-1	n	38	1331374610
48484466		-1	n	1606	1331374741
48484506	RU	-1	m	381	1331374953
48484564		-1	n	498	1331375183
48484618		-1	m	3843	1331375435
48484684		-1	n	336	1331375786
48484700		-1	n	1372	1331375887
48484783		-1	n	1698	1331376257
48484797		-1	n	899	1331376333
48484809		-1	n	677	1331376370
48484902		-1	n	133	1331376849
48484908		-1	n	948	1331376889
48484916	NL	36	m	1021	1331376923
48484962		-1	n	1210	1331377187
48484970	NL	21	m	710	1331377214
48485010		-1	n	1954	1331377424
48485158	NL	47	m	5156	1331378111
48485173	PL	22	m	6645	1331378170
48485202		-1	n	586	1331378294
48485229		-1	n	894	1331378412
48485343	ES	-1	m	456	1331378948
48485372		-1	n	133	1331379025
48485408		-1	n	1721	1331379153
48485530		-1	n	458	1331379794
48485532	PL	20	f	927	1331379805
48485697		-1	n	736	1331380541
48485705		-1	n	653	1331380572
48485812		16	f	2124	1331381032
48485899	IN	19	m	1570	1331381482
48485959		-1	n	1751	1331381731
48485973		-1	n	8862	1331381793
48486018		-1	n	215	1331381975
48486043	ES	25	m	1415	1331382066
48486054		-1	n	1429	1331382132
48486079		-1	n	951	1331382228
48486132	IT	26	m	1168	1331382422
48486279		-1	n	2402	1331382998
48486299		-1	n	223	1331383053
48486389		-1	n	405	1331383426
48486424		-1	n	1233	1331383570
48486731		-1	n	340	1331384809
48486788		-1	n	1390	1331385008
48486798		-1	n	866	1331385039
48486936		-1	n	720	1331385663
48486996	FI	40	m	343	1331385904
48487064		-1	n	1102	1331386146
48487162		-1	n	1496	1331386535
48487210		-1	n	1155	1331386693
48487221		-1	n	1237	1331386746
48487269		-1	n	690	1331386911
48487275		-1	n	153	1331386932
48487529	US	-1	m	1129	1331387840
48487580		-1	n	68	1331388039
48487597		-1	n	249	1331388092
48487657	TR	45	m	1869	1331388308
48487674	RU	17	m	713	1331388406
48487699		-1	n	2475	1331388479
48487716		-1	n	593	1331388522
48487725		-1	n	1440	1331388541
48487734		-1	n	1194	1331388584
48487774	PL	18	m	401	1331388720
48487897		-1	n	903	1331389128
48487905		20	f	1882	1331389162
48487906		-1	n	61	1331389162
48487910		22	f	904	1331389179
